created_at,hashtags,text,BLM
2015-09-04,BlueLivesMatter,Dear Dem's: lotsa luck soliciting campaign donations from the police unions next year. #BlueLivesMatter,neither
2015-09-04,BlackLivesMatter BlackLivesMatterHateGroup,#BlackLivesMatter is a Racist Hate Group of Anarchists advocating Domestic Terrorism! #BlackLivesMatterHateGroup,negative
2015-09-04,PoliceLivesMatter AllLivesMatter,Praying today for our police force today. #PoliceLivesMatter #AllLivesMatter,neither
2015-09-04,,With respect to this post .. all lives matter and should not be divided into groups when that is exactly what our gov wants.,negative
2015-09-04,BlackLivesMatter,"I refuse to support #BlackLivesMatter not because they don't, but because I don't believe the premise that cops are just out to kill blacks.",negative
2015-09-04,AllLivesMatter,"""Yeah but why isn't it #AllLivesMatter? Don't I matter too?""  ",negative
2015-09-04,BackTheBlue AllLivesMatter,We stand with the Blue Thank you for ALL you do! #BackTheBlue #AllLivesMatter,neither
2015-09-04,BlackLivesMatter,"ICYMI: LSS needs many more minority voices, whether race/gender/sexual orientation; &amp; seeking narratives supporting #BlackLivesMatter",positive
2015-09-04,intersectionality101 privilege blacklivesmatter,MrScorpio Talks To Everyone - Democratic Underground   #intersectionality101 #privilege #blacklivesmatter,positive
2015-09-04,BlueLivesMatter,"Arby's refuses to serve police officers, calls them when protestors show, cops serve them Slurpees   #BlueLivesMatter",negative
2015-09-04,BlackLivesMatter,"FBI surveillance of #BlackLivesMatter, Somali Muslim communities in Seattle:      ",positive
2015-09-04,AllLivesMatter,You are my newest adopted brother! THANK YOU for your courage and service to USA and to ALL mankind! #AllLivesMatter,neither
2015-09-04,BlueLivesMatter AllLivesMatter,"    Thankfully, Sheriff is reporting the officer will survive. Undergoing surgery now. #BlueLivesMatter #AllLivesMatter",neither
2015-09-04,PoliceLivesMatter BlueLivesMatter PJNET,MT  : Thank you for your service! Prayers for you safety. #PoliceLivesMatter   #BlueLivesMatter #PJNET,neither
2015-09-04,handsoffbrandi BlackLivesMatter,"At the police station to let them know don't arrest Brandi, arrest the police! #handsoffbrandi #BlackLivesMatter  ",positive
2015-09-04,BlackLivesMatter,"so?
  Fox News panel on #BlackLivesMatter includes zero black people. 
 ",positive
2015-09-04,RiseUpOctober BlackLivesMatter,Protesters shut down Mayor Emanuel...shut it all down! #RiseUpOctober   #BlackLivesMatter,positive
2015-09-04,AllLivesMatter BlackLivesMatter,"here's another #AllLivesMatter idiot in my mentions mad that #BlackLivesMatter is ""exclusive""  what else is new  ",positive
2015-09-04,BlackLivesMatter,Anyone who doesn't see some non-Blacks at #BlackLivesMatter events isn't paying attention. Agreed?:-D,positive
2015-09-04,BlackLivesMatter,If you oppose #BlackLivesMatter but agree that MLK was a national hero you gravely misunderstand history. Pls educate yourself. ✌️,positive
2015-09-04,AllLivesMatter BlackLivesMatter,Truth? The media is a huge part of the problem. Truth is 64% of blacks choose #AllLivesMatter over #BlackLivesMatter,negative
2015-09-04,AllLivesMatter,Jesse Williams Responds to #AllLivesMatter With This One Brilliant Comic,positive
2015-09-04,BlackPower AllLivesMatter,"this photo gave me chills
#BlackPower #AllLivesMatter  ",positive
2015-09-04,BlackLivesMatter,Remember when I said I'd get hate for my FB post? I got a shame on me for bringing race into it. On a post dismissing #BlackLivesMatter. :-/,negative
2015-09-04,BlueLivesMatter PJNET,MT  : God Bless     #BlueLivesMatter #PJNET,neither
2015-09-04,AllLivesMatter,No riots for Texas jus peaceful marching how it should always be no matter how much hate went in. #AllLivesMatter,negative
2015-09-04,BlackLivesMatter WhiteLivesMatter AllLivesMatter,Racism is real...!  Smh. #BlackLivesMatter #WhiteLivesMatter #AllLivesMatter,negative
2015-09-04,WeSeeYou BlueLivesMatter DarrenGoforth PoliceLivesMatter BacktheBlue,Raise them right. #WeSeeYou #BlueLivesMatter #DarrenGoforth #PoliceLivesMatter #BacktheBlue,neither
2015-09-04,UniteBlue AllLivesMatter,#UniteBlue: RT NtoAlaska: MT ScottSaxman1: America this has got to stop... #AllLivesMatter …,negative
2015-09-05,BlackLivesMatter,are you listening to the special on Fox about #BlackLivesMatter,neither
2015-09-05,BlackLivesMatter BlackBusiness blacktwitter,"Old Soul @ 40 Acres
Sacramento, CA 95817
  
 #BlackLivesMatter #BlackBusiness #blacktwitter  ",positive
2015-09-05,ALLLIVESMATTER BLUELIVESMATTER,"WAIT WAIT. YOU DELUSIONAL, #ALLLIVESMATTER #BLUELIVESMATTER  brigade have created the idea of a ""war on cops""?? S.T.O.P.",positive
2015-09-05,BlueLivesMatter PoliceLivesMatter SisterPatriots LNYHBT tcot,"Thank you for keeping us safe!

#BlueLivesMatter
#PoliceLivesMatter

#SisterPatriots
#LNYHBT
#tcot  ",neither
2015-09-05,BlackLivesMatter,TRAITORS: These 2 GOP Candidates Refuse to Condemn #BlackLivesMatter... Let's End Their Careers,negative
2015-09-05,BlackLivesMatter,"Yo Abel, I hope it was OK I repped XO in an anti-confederate flag rally.   #BlackLivesMatter  ",positive
2015-09-05,BlackLivesMatter,And I still don't fool with #BlackLivesMatter,negative
2015-09-05,BlackLivesMatter Use_of_Force,“#BlackLivesMatter” ActivistChangesHisTuneAfter “#Use_of_Force” Test   HELLO! Not as EZ as U thot! DidUWetYourself?,negative
2015-09-05,BlackLivesMatter sickbait,#BlackLivesMatter   #sickbait ONE WORD covers the wolves sheepkins of Deception on Humanity: its called SICKBAIT,negative
2015-09-05,NerdLand BlackLivesMatter YouLostMeBruh,#NerdLand Y'all Taking   Seriously And He Won't Say Anything About #BlackLivesMatter #YouLostMeBruh,positive
2015-09-05,AllLivesMatter BlackLivesMatter,Example: Equality = #AllLivesMatter. Justice = #BlackLivesMatter.,positive
2015-09-05,BlackLivesMatter,Look what happened to #BlackLivesMatter supporter who tweeted about killing whites,negative
2015-09-05,AllLivesMatter,Do the Math on #AllLivesMatter and It Equals White Supremacy: The unfortunate truth is that the hashtag…,positive
2015-09-05,AllLivesMatter,"Of course #AllLivesMatter, But Here’s Why You Need To Stop Saying It To Me |   | ",positive
2015-09-05,BlackLivesMatter,Most of my friends who dislike #BlackLivesMatter don't know black people. Or gays. Or Muslims. But they have plenty to say.,positive
2015-09-05,BlueLivesMatter BlackLiesDontMatter,Wishing all of our protectors a safe watch #BlueLivesMatter #BlackLiesDontMatter,negative
2015-09-05,BlackLivesMatter,This program didn't go away after the BPP they still around trying to dismantle #BlackLivesMatter,positive
2015-09-05,AllLivesMatter,I hate #AllLivesMatter side of twitter,positive
2015-09-06,,"Sen. Tim Scott: If ‘All Lives Matter’ Really Offends You, That’s Your Problem  ",negative
2015-09-06,WestPalmBeach police community blacklivesmatter baltimore ferguson youthviolence,How can #WestPalmBeach #police gain the #community’s trust? #blacklivesmatter #baltimore #ferguson #youthviolence,positive
2015-09-06,BlackLivesMatter,If I make a point that's how I feel about #BlackLivesMatter &amp; someone immediately brings up the death of cops I think that shows the problem,positive
2015-09-06,BlueLivesMatter,"TT:@ TrucksHorsesDog: Real Americans know we're a Nation of Law &amp; Law Enforcement #BlueLivesMatter
Pushing for sla…  ",neither
2015-09-06,blackart Damondavis blacklivesmatter negrophilia,New work. Untitled. #blackart #Damondavis #blacklivesmatter #negrophilia,positive
2015-09-06,BlackLivesMatter,I've seen #BlackLivesMatter signs and t-shirts in every color but our own lol. I hope they all…,positive
2015-09-06,BlackLivesMatter Farrakhan black whites,#BlackLivesMatter?: #Farrakhan tells #black soldiers to desert - it's the 'day of judgement' for #whites.,negative
2015-09-06,Ibelieveblacklivesmatter AllLivesMatter,#Ibelieveblacklivesmatter. Because people are dying all over the world and #AllLivesMatter doesn't seem to be upset about it...,positive
2015-09-06,BlackLivesMatter,"America, land of the free conscience.  #BlackLivesMatter   ",positive
2015-09-06,IBelieveBlackLivesMatter AllLivesMatter,"#IBelieveBlackLivesMatter because deflecting with ""#AllLivesMatter"" simply re-inforces the fact that you don't care about black lives.",negative
2015-09-06,BlackLivesMatter o4a news terrorism,KNOWN TERRORIST ORGANIZATION JOINS FRAUDULENT #BlackLivesMatter ‘MOVEMENT’ #o4a #news #terrorism - …,negative
2015-09-06,Childof,"  They need our help. Read, sign and pass it along. #Childof Palestine  ",positive
2015-09-06,colinpowell blacklivesmatter mtp,Ugh. #colinpowell just lost me when he pivoted from discussing #blacklivesmatter movement to the use of black-on-black crime. Cmon man #mtp,positive
2015-09-06,blacklivesmatter UniversityOfChicago,organized protest to stop segregation in their college dorms. #blacklivesmatter #UniversityOfChicago,positive
2015-09-06,Unity AllLivesMatter,"Get you   #Unity Shirts At ATL Pride Weekend!
#AllLivesMatter  ",neither
2015-09-06,BlackLivesMatter,"What is the indoor CO2 level in Section 8 housing in Baltimore? Ferguson? What is ambient CO2 level, baseline for indoors? #BlackLivesMatter",neither
2015-09-06,BlackLivesMatter,New Post: Sheriff David Clarke Blames #BlackLivesMatter for the murder of Cop Darren Goforth   On ForbezDVD,negative
2015-09-06,AllLivesMatter WhiteSupremacy,Do the fucking Math on #AllLivesMatter and It Equals #WhiteSupremacy   via,positive
2015-09-06,blacklivesmatter,Duck and Cover! RT   Socialist Bernie started all this violence #blacklivesmatter sanders,negative
2015-09-06,BlackLivesMatter,"#BlackLivesMatter, why do blacks kill more blacks than any other race in the country?",negative
2015-09-06,,"All lives matter, not just black lives",negative
2015-09-07,humanrace,"All lives matter. Black, white, Spanish, Chinese, military, AND police lives. There is only one race, #humanrace  ",negative
2015-09-07,,"    yes and they all matter. My son was shot, it wasnt high profile...but all lives matter, the pain is equal",negative
2015-09-07,BlackLivesMatter,Someone please tell Future to stop putting out music because #BlackLivesMatter and he's killing alot of us with bullshit.,positive
2015-09-07,AllLivesMatter PoliceLivesMatter,"Black lives matter, that's why we aren't out killing you. Now please return the favor. #AllLivesMatter #PoliceLivesMatter",negative
2015-09-07,BlueLivesMatter wakeupamerica PJNET tcot,"Las Vegas Police Officer Shot Ambush-Style 
#BlueLivesMatter #wakeupamerica #PJNET #tcot

   ",neither
2015-09-07,BlackLivesMatter,"All i know is i need to get out Baltimore quick, #BlackLivesMatter, same lives that we be taking...",positive
2015-09-07,BlackLivesMatter,excellent nod to #BlackLivesMatter Genius!,positive
2015-09-07,AllLivesMatter,Don't let the narrow lens of the media determine race relations in America #AllLivesMatter,negative
2015-09-07,,"This is an cool story ""All lives matter! Including blue lives!""  ",negative
2015-09-07,,"ALL LIVES MATTER! NOT BLACK,WHITE, PURPLE, ... NOT THE UNBORN CHILD OF GOD!  PLEASE STAND UP CHRISTIAN CHURCH!   ",negative
2015-09-07,AllLivesMatter BlackLivesMatter tcot PJNET,"RT:@ 2AFight: Black Labs Matter, All Labs Matter. Stop labelling #AllLivesMatter #BlackLivesMatter

#tcot #PJNET #…  ",negative
2015-09-07,BlackLivesMatter,Obama Racist Media Mobilize to Defend Deranged #BlackLivesMatter Ahead of Slain Deputy's Funeral,negative
2015-09-07,BlackLivesMatter,#BlackLivesMatter is anti violence.    Have put a stmt on FB.  Chant is unrepresentative (also stupid &amp; irresponsible),positive
2015-09-07,AllLivesMatter BlackLivesMatter blacklabsmatter AllLabsMatter,"#AllLivesMatter  , not just #BlackLivesMatter.  And yes, #blacklabsmatter and #AllLabsMatter is funny. Get over it, troll.",negative
2015-09-07,BlackLivesMatter,I get it though... #BlackLivesMatter to some of y'all only after someone black gets killed... Other than that you don't really care,negative
2015-09-07,BlackLivesMatter,if you can't why we tweet #BlackLivesMatter you are apart of the problem.  POINT. BLANK. PERIOD.,positive
2015-09-07,HUMAN,#HUMAN RACE # ALL LIVES MATTER !! LOVE SEES THE HEART # LOOK IN SEE PEOPLE !! # ALL NEED LOVE N ACCEPTANCE ! LOOK IN,negative
2015-09-07,Asians4BlackLives BlackLivesMatter,I appreciate yall #Asians4BlackLives #BlackLivesMatter,positive
2015-09-07,BlackLivesMatter,This white dude that work with me always talking bout #BlackLivesMatter 😂😂😂.,positive
2015-09-07,BlackLivesMatter,"Provocative' Police Tactics Inflamed Ferguson Protests, Experts Find   via  
#BlackLivesMatter",positive
2015-09-07,blacklivesmatter,preach brother!! 💯💯 stop the oppression #blacklivesmatter,positive
2015-09-07,SyrianRefugee AllLivesMatter Blog International Opinion,"World: Thanks To #SyrianRefugee Crisis, Where is Our Humanity? #AllLivesMatter #Blog #International #Opinion…  ",neither
2015-09-07,BlackLivesMatter,History repeats itself #BlackLivesMatter,positive
2015-09-07,BlackLivesMatter AllLivesMatter,HONORABLE? lmao!!!#BlackLivesMatter #AllLivesMatter,neither
2015-09-07,BlackLivesMatter,couldn't pay me to vote for her now. Racism is alive and well #BlackLivesMatter.,positive
2015-09-07,BlackLivesMatter EveryOtherLifeDoesntMatter,"Yall #BlackLivesMatter  doesnt mean #EveryOtherLifeDoesntMatter 
Stop white people",positive
2015-09-07,TwitterStoriesFm,"#TwitterStoriesFm. 

Black lives do matter.  I'm black and I matter much!

All lives matter!!!!!!!!!",positive
2015-09-08,BlackLivesMatter,idc if ur white black green or blue if u kill a black life then u need to hear that #BlackLivesMatter,positive
2015-09-08,StopTheWarOnPolice BlueLivesMatter,"#StopTheWarOnPolice ""Las Vegas Officers Ambushed In Shooting.."" #BlueLivesMatter. ""The officers were in a marked...  ",negative
2015-09-08,AllLivesMatter,"How do people not realize that every culture is brought up differently, that doesn't mean their lives matter any less #AllLivesMatter",neither
2015-09-08,BlackLivesMatter,shame that we have to offer money to get info on crime in our communities. Do #BlackLivesMatter to us? Where are the protestors?,negative
2015-09-08,BlackLivesMatter,But then I remember what I'm fighting for....#BlackLivesMatter,positive
2015-09-08,vlog BlackLivesMatter StopMassIncarceration,"ICYMI: Check out my #vlog from when I protested out in Hollywood. 

#BlackLivesMatter
#StopMassIncarceration

 ",positive
2015-09-08,BlackLivesMatter,"Police act and the world knows it.
54shot 8dead in Chicago this weekend. #BlackLivesMatter NO WHERE TO BE FOUND! 

Police isn't the problem.",negative
2015-09-08,blacklivesmatter whitelivesdontmatter,The #blacklivesmatter movement should be renamed #whitelivesdontmatter ...,negative
2015-09-08,BlackLivesMatter blackgirlnerds,"A civil rights protest in Los Angeles, 1965. Photo: Charles Brittin. -   #BlackLivesMatter #blackgirlnerds🌍💦",positive
